0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.39661646099200143,-0.9030284042406681,0.22815666067090273,-0.4116703812588855,1.6103115997457955,-0.7570835987823605,1.0885571057469252,-0.15693534249262067,3.756083077244176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,2.1377563740896646,0.0,0.0,0.0,0.0,0.0,2.160394145661897,55170.0
-2.114417578625212,-0.09776045625711996,-1.65921272237365,-0.4116703812588855,1.6103115997457955,-0.7570835987823605,-0.809915288068804,15.510286394255711,0.0,7.474000139696435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7667303027198207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21637083969946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.474000139696435,0.0,0.0,0.0,0.0,0.0,0.0,3.110239910715822,0.0,0.0,2.0096516111689744,0.0,115110.0
1.5823825352556866,1.5127754397099762,2.2924669233758816,-0.4116703812588855,-0.620997824370054,-0.21137524659958665,-0.809915288068804,-0.15693534249262067,0.0,0.0,3.0884141657450868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693666773064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,0.0,2.160394145661897,269910.0
1.5823825352556866,1.5127754397099762,0.5672933466867207,-0.4116703812588855,-0.620997824370054,1.920298004114374,1.0885571057469252,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.868095998642519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693666773064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,0.0,2.160394145661897,184401.0
0.39661646099200143,-0.9030284042406681,0.37560739372125784,-0.4116703812588855,-0.620997824370054,-0.21137524659958665,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,18.663767591916056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,2.3927483227124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,2.1377563740896646,0.0,0.0,0.0,0.0,2.0096516111689744,0.0,58410.0
0.39661646099200143,-0.09776045625711996,0.6705088598219694,-0.4116703812588855,-0.620997824370054,1.647443828022987,1.0885571057469252,-0.15693534249262067,0.0,0.0,3.0884141657450868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693666773064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,0.0,2.160394145661897,113850.0
-2.393421360804903,-0.9030284042406681,-0.9661942770369785,2.4291278788189867,-0.620997824370054,-0.4842294226909736,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,2.3855889022340016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542066938841651,0.0,0.0,0.0,0.0,0.0,2.3927483227124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,0.0,3.110239910715822,0.0,0.0,2.0096516111689744,0.0,54270.0
-0.7193986677267601,1.5127754397099762,-0.14047017195498673,-0.4116703812588855,-0.620997824370054,-0.21137524659958665,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21637083969946,0.0,0.0,0.0,0.0,0.0,2.693666773064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,0.0,2.160394145661897,233910.0
0.39661646099200143,-0.09776045625711996,0.5230581267716137,-0.4116703812588855,-0.620997824370054,-0.7570835987823605,1.0885571057469252,-0.15693534249262067,3.756083077244176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,2.3927483227124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,4.634958006016483,0.0,0.0,0.0,0.0,2.889265796151399,0.0,0.0,0.0,40410.0
0.39661646099200143,-0.09776045625711996,0.37560739372125784,-0.4116703812588855,1.6103115997457955,-0.7570835987823605,1.0885571057469252,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382051880417745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,2.1377563740896646,0.0,0.0,0.0,0.0,2.0096516111689744,0.0,76559.4
0.39661646099200143,-0.09776045625711996,0.8474497394823963,-0.4116703812588855,-0.620997824370054,1.647443828022987,1.0885571057469252,-0.15693534249262067,0.0,0.0,0.0,0.0,2.3855889022340016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693666773064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.885878518623572,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,0.0,2.160394145661897,134820.0
0.39661646099200143,-0.09776045625711996,0.37560739372125784,-0.4116703812588855,1.6103115997457955,-0.21137524659958665,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382051880417745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,2.1377563740896646,0.0,0.0,0.0,0.0,0.0,2.160394145661897,91079.1
-0.7193986677267601,-0.09776045625711996,-1.0104294969520848,2.4291278788189867,1.6103115997457955,-0.21137524659958665,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382051880417745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542066938841651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.474000139696435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,2.1377563740896646,0.0,0.0,0.0,0.0,2.0096516111689744,0.0,147330.0
-1.7656628509005992,1.5127754397099762,-1.0988999367822982,2.4291278788189867,1.6103115997457955,0.3343331055831873,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382051880417745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.675054854128984,0.0,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,2.0096516111689744,0.0,148500.0
0.39661646099200143,-0.09776045625711996,0.22815666067090273,-0.4116703812588855,1.6103115997457955,-0.7570835987823605,1.0885571057469252,-0.15693534249262067,3.756083077244176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,0.0,2.160394145661897,67050.0
0.39661646099200143,-0.9030284042406681,0.08070592762054694,-0.4116703812588855,-0.620997824370054,-0.7570835987823605,0.13932090883906062,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382051880417745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,2.3927483227124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,2.1377563740896646,0.0,0.0,0.0,0.0,2.0096516111689744,0.0,48600.0
-0.7193986677267601,-0.9030284042406681,-0.538587151190947,-0.4116703812588855,-0.620997824370054,-0.7570835987823605,-0.809915288068804,0.8222660160541502,3.756083077244176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,2.3927483227124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66635149877154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110239910715822,0.0,0.0,2.0096516111689744,0.0,31410.0
-1.2076552865412178,-0.09776045625711996,-0.9956844236470493,2.4291278788189867,1.6103115997457955,0.3343331055831873,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382051880417745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542066938841651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,2.0096516111689744,0.0,182250.0
0.39661646099200143,-0.9030284042406681,0.22815666067090273,-0.4116703812588855,-0.620997824370054,-0.7570835987823605,0.13932090883906062,-0.15693534249262067,0.0,0.0,3.0884141657450868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,2.3927483227124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,0.0,2.160394145661897,64828.8
-1.2076552865412178,-0.09776045625711996,-1.0694097901722273,-0.4116703812588855,1.6103115997457955,-0.21137524659958665,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4711308027116132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7667303027198207,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,2.0096516111689744,0.0,125910.0
-0.7193986677267601,-0.9030284042406681,-0.6565477376312313,-0.4116703812588855,-0.620997824370054,-0.7570835987823605,0.13932090883906062,-0.15693534249262067,0.0,0.0,0.0,0.0,2.3855889022340016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,2.3927483227124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,2.1377563740896646,0.0,0.0,0.0,0.0,2.0096516111689744,0.0,78750.0
0.2571145699021567,1.5127754397099762,-0.31741105161541333,-0.4116703812588855,1.6103115997457955,0.3343331055831873,-0.809915288068804,-0.15693534249262067,0.0,7.474000139696435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7667303027198207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17108077911143,0.0,0.0,0.0,0.0,0.0,7.474000139696435,0.0,0.0,0.0,0.0,0.0,2.0319304360059682,0.0,2.889265796151399,0.0,0.0,0.0,228370.5
-1.2076552865412178,-0.09776045625711996,-0.8187435439866226,-0.4116703812588855,-0.620997824370054,0.3343331055831873,-0.809915288068804,-0.15693534249262067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4711308027116132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011654235377953,0.0,0.0,0.0,0.0,0.0,2.10155403994579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8646271378618438,0.0,0.0,0.0,2.0319304360059682,0.0,0.0,0.0,2.0096516111689744,0.0,99270.0
